Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
VESSEL,(Nov,Lithograph |  printed in color,53.4,53.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77432
SILVER SERIES,(Nov,Lithograph |  printed in color,53.4,53.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77433
DARK VESSEL,(Dec,Lithograph |  printed in color,53.4,53.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77434
SHRINE,(Jul,Lithograph |  printed in color,61,52.9,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77438
Death (Tod),(exe,Five from a series of eight lithographs,null,null,null,Purchase,Print,Prints & Illustrated Books,1940,Y,77440
HARDFACT,(Sep,Lithograph |  printed in color,64.7,44.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77445
THE MOVING POINT,(Oct,Lithograph,71.1,51.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77448
BREV FRÅN EN STAD,(Nov,Lithograph |  printed in color,77.2,56.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77467
Title page from the portfolio AGON,(Aug,Ivory |  smooth |  wove Arches paper,74.1,56.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77468
AGON,(Jul,Eight lithographs |  printed in color,null,null,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77469
ORATOR from the portfolio AGON,(Jul,Ivory |  smooth |  wove Arches paper,43.8,74.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77470
FALLEN WARRIOR from the portfolio AGON,(Jul,Cream |  smooth |  wove Arches paper,76.3,56.8,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77471
RUNNING MAN from the portfolio AGON,(Jul,Cream |  smooth |  wove Arches paper,56.6,76.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77472
RUNNING MAN II from the portfolio AGON,(Aug,Cream |  smooth |  wove Arches paper,74.4,56.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77473
WOUNDED WARRIOR from the portfolio AGON,(Jul,Ivory |  smooth |  wove Fabriano paper,71,56.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77474
RUNNING BLUE SPHINX from the portfolio AGON,(Aug,Ivory |  smooth |  wove Arches paper,56.9,76.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77475
THE WINGED SPHINX from the portfolio AGON,(Jul,Ivory |  smooth |  wove Arches paper,56.3,76.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77476
FLEEING GIRLS,(Jul,Lithograph |  printed in color,96.4,75.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77486
NIOBE,(Jul,Lithograph |  printed in color,101.2,75.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77487
STRUGGLE,(Aug,Lithograph |  printed in color,104.3,75.9,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77488
Wounded Sphinx,(Aug,Lithograph,75.8,104.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,Y,77489
MAN AND WOMAN,(Aug,Lithograph |  printed in color,105.8,75.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77490
NIOBID,(Jul,Lithograph |  printed in color,104.2,75.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77491
COMBAT,(Aug,Lithograph |  printed in black,100.6,75.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77492
LONDINIUM,(Nov,Lithograph |  printed in black,57.2,76.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77494
TAM. #1 |  1965,(Nov,Lithograph |  printed in black,60.2,41.9,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77496
TAM. #2 |  1965,(Oct,Lithograph |  printed in black,50.9,50.9,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77497
TAM. #3 |  1965,(Nov,Lithograph |  printed in black,53.5,40.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77498
TAM. #4 |  1965,(Nov,Lithograph |  printed in black,53.4,40.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77499
SALT AND LAKE,(Nov,Lithograph |  printed in black,62.2,91,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77500
TAM. #7 |  1965,(Oct,Lithograph |  printed in color,51,51.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77501
TAM. #9 |  1965,(Nov,Lithograph |  printed in color,51.3,48.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77502
TAM. #5 |  1965,(Oct,Lithograph |  printed in black,51.1,48.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77503
TAM. #12 |  1965,(Oct,Lithograph |  printed in black,51.3,79,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77504
TAM. #8 |  1965,(Oct,Lithograph |  printed in color,51.8,51.9,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77505
TAM. #10 |  1965,(Nov,Lithograph |  printed in black,74.5,56.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77506
TAM. #11 |  1965,(Nov,Lithograph |  printed in color,75.8,56.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77507
TAM. #6 |  1965,(Nov,Lithograph |  printed in color,51.3,48.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77508
TAM. #14 |  1965,(Nov,Lithograph |  printed in black,50.8,51.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77509
Untitled,(Jul,Lithograph |  printed in black,55.7,76.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77510
Untitled,(Jul,Lithograph |  printed in color,48.2,69.9,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77511
MONOGATARI,(Jun,Lithograph |  printed in color,43.2,25.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77514
OKINA,(Jun,Lithograph |  printed in black,33.2,50.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77515
SISIUTL TOTEM,(Jul,Lithograph |  printed in color,36.2,34.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77516
TOTEM 2ND STATE,(Jun,Lithograph |  printed in black,54.6,40.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77517
OWL TOTEM,(Aug,Lithograph |  printed in black,59.8,54.9,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77518
DARK TOTEM,(Aug,Lithograph |  printed in color,73.8,52.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77519
Untitled,(Jul,Lithograph |  printed in color,50.5,47.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77520
ELIZABETH,(Jun,Lithograph |  printed in black,65.3,46,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77521
OUT-IN,(Aug,Lithograph |  printed in black,51.7,72.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77523
Untitled,(Nov,Lithograph |  printed in black,51.1,46.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77524
RED AND WHITE,(Aug,Lithograph |  printed in color,73.5,55.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77531
POEM,(Aug,Lithograph |  printed in color,74.3,40.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77532
POEM,(Aug,Lithograph |  printed in color,20.9,32.9,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77533
GREEN |  WHITE AND ORANGE,(Aug,Lithograph |  printed in color,58.3,45.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77534
GREEN |  BLUE AND BLACK,(Aug,Lithograph |  printed in color,61,45.8,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77535
RED |  WHITE AND BLUE,(Aug,Lithograph |  printed in color,74.1,55.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77536
THE SECOND GREEN |  WHITE AND ORANGE,(Aug,Lithograph |  printed in color,55.1,68.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77537
YELLOW AND PURPLE,(Aug,Lithograph |  printed in color,62.4,45.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77538
RED |  WHITE AND GREY,(Aug,Lithograph |  printed in color,67.6,45.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77539
LITHO DRAWING II,(Aug,Lithograph |  printed in color,47.3,66.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77540
BLACK AND WHITE,(Aug,Lithograph |  printed in black,86,61,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77541
BLUE AND BLACK,(Aug,Lithograph |  printed in color,50.1,49.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77542
HOPE AND PEACE,(Aug,Lithograph |  printed in color,48.1,73.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77543
GREEN AND WHITE,(Aug,Lithograph |  printed in color,73.1,55.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77545
ORANGE |  MAGENTA AND BLUE,(Sep,Lithograph |  printed in color,67.9,55.8,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77546
RED |  WHITE AND YELLOW,(Sep,Lithograph |  printed in color,98.6,41,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77547
LITHO DRAWING I,(Sep,Lithograph |  printed in black,47.5,66.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77548
BLUE AND WHITE,(Sep,Lithograph |  printed in color,73.5,56.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77549
GREEN |  WHITE AND RED,(Sep,Lithograph |  printed in color,74.9,71.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77550
ORANGE AND WHITE,(Sep,Lithograph |  printed in color,75.1,55.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77551
RED AND PURPLE,(Sep,Lithograph |  printed in color,78.6,71.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77552
BROWN |  BLACK AND WHITE,(Sep,Lithograph |  printed in color,45.7,88.8,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77553
PURPLE AND WHITE,(Sep,Lithograph |  printed in color,72.6,55.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77554
AT LAST A THOUSAND I,(Oct,Lithograph |  printed in black,61.6,86.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77555
AT LAST A THOUSAND II,(Oct,Lithograph |  printed in color,63.2,88.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77556
AT LAST A THOUSAND III,(Oct,Lithograph |  printed in black,61.2,86.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77557
AT LAST A THOUSAND IV,(Oct,Lithograph |  printed in black,61,74,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77558
TAM. LITHOGRAPH NO. I,(Feb,Lithograph |  printed in black,57,42.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77564
MARY,(Feb,Lithograph |  printed in color,54.9,49.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77565
STUDY,(Mar,Lithograph |  printed in black,48.4,68.9,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77566
THE MARQUIS DE SADE AND THE KING OF DIAMONDS,(Nov,Lithograph |  printed in black,57.2,77,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77567
CAST OF CHARACTERS,(Dec,Lithograph |  printed in color,19.5,77.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77568
THE MARQUIS DE SADE-PIG,(Dec,Lithograph |  printed in black,55.2,76.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77569
HEAD WITH WORMS,(Dec,Lithograph |  printed in color,57,76.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77570
HAPPENINGS AT CHARENTON,(Jan,Lithograph |  printed in color,48.4,63.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77571
Cover for the catalogue of the CHARENTON SUITE,(Jan,Lithograph |  printed in black,27.5,20.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77572
THE MARRIAGE OF ARNOLFINI,(Jan,Lithograph |  printed in black,56.9,77,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77574
MUSIC IS A HIGHER REVELATION THAN PHILOSOPHY BEETHOVEN,(Jan,Lithograph |  printed in color,77,56.9,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77576
Self-Portrait Like Musicians,Febr,Lithograph,null,null,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,Y,77577
Cover from the portfolio PRINCIPALITIES,(Jan,Lithograph |  printed in color,35.4,25.1,null,,Print,Prints & Illustrated Books,1974,N,77589
PRINCIPALITIES by John Berry,(Jan,Thirteen lithographs (including cover) |  printed in black and in color,null,null,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77590
VIII from the portfolio PRINCIPALITIES,(Jan,Lithograph |  printed in black,35.5,24.9,null,,Print,Prints & Illustrated Books,1974,N,77591
IX from the portfolio PRINCIPALITIES,(Jan,Lithograph |  printed in color,36.8,25,null,,Print,Prints & Illustrated Books,1974,N,77592
X from the portfolio PRINCIPALITIES,(Jan,Lithograph |  printed in black,38,29.5,null,,Print,Prints & Illustrated Books,1974,N,77593
Colophon page from the portfolio PRINCIPALITIES,(Jan,Lithograph |  printed in color,38.1,29.6,null,,Print,Prints & Illustrated Books,1974,N,77594
Title page from the portfolio PRINCIPALITIES,(Jan,Lithograph |  printed in color,38.3,29.2,null,,Print,Prints & Illustrated Books,1974,N,77595
I from the portfolio PRINCIPALITIES,(Jan,Lithograph |  printed in black,34.9,26.3,null,,Print,Prints & Illustrated Books,1974,N,77596
II from the portfolio PRINCIPALITIES,(Jan,Lithograph |  printed in black,38.5,29.4,null,,Print,Prints & Illustrated Books,1974,N,77597
III from the portfolio PRINCIPALITIES,(Jan,Lithograph |  printed in black,37.4,27.3,null,,Print,Prints & Illustrated Books,1974,N,77598
IV from the portfolio PRINCIPALITIES,(Jan,Lithograph |  printed in black,38.3,27.7,null,,Print,Prints & Illustrated Books,1974,N,77599
V from the portfolio PRINCIPALITIES,(Jan,Lithograph |  printed in black,35.3,27.6,null,,Print,Prints & Illustrated Books,1974,N,77600
VI from the portfolio PRINCIPALITIES,(Jan,Lithograph |  printed in color,36.2,28.4,null,,Print,Prints & Illustrated Books,1974,N,77601
VII from the portfolio PRINCIPALITIES,(Jan,Lithograph |  printed in black,36.9,25.6,null,,Print,Prints & Illustrated Books,1974,N,77602
Untitled,(Jan,Lithograph |  printed in black,37.8,17.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77603
Untitled,(Jan,Lithograph |  printed in black,37.5,15.9,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77604
Untitled,(Jan,Lithograph |  printed in black,37.4,16.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77605
Untitled,(Jan,Lithograph |  printed in black,37.9,17.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77606
THE BLACK PAGODA I,(Jan,Lithograph |  printed in color,51.5,71.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77607
THE BLACK PAGODA II,(Jan,Lithograph |  printed in black,73,53.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77608
THE BLACK PAGODA III,(Feb,Lithograph |  printed in color,72.2,52.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77609
THE BLACK PAGODA IV,(Jan,Lithograph |  printed in color,73.3,53.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77610
THE BLACK PAGODA V,(Feb,Lithograph |  printed in color,57.4,77.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77611
THE BLACK PAGODA VI,(Feb,Lithograph |  printed in color,57.5,76.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77612
THE BLACK PAGODA VII,(Feb,Lithograph |  printed in black,56.7,77,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77613
THE BLACK PAGODA VIII,(Feb,Lithograph |  printed in color,73.3,52.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77614
THE BLACK PAGODA IX,(Feb,Lithograph |  printed in color,72.9,52.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77615
THE BLACK PAGODA X,(Feb,Lithograph |  printed in color,49.8,69.8,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77616
Voyage I,(Jan,Lithograph |  printed in color,53.6,20.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77617
VOYAGE II,(Jan,Lithograph |  printed in color,13.2,54.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77618
VOYAGE III,(Jan,Lithograph |  printed in color,14,51.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77619
VOYAGE IV,(Jan,Lithograph |  printed in color,27.5,17.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77620
VOYAGE V,(Jan,Lithograph |  printed in color,26.6,17.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77621
VOYAGE VI,(Jan,Lithograph |  printed in color,25.7,16.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77622
GUARDED WOOD,(Mar,Lithograph |  printed in color,51.7,41.1,null,,Print,Prints & Illustrated Books,1974,N,77623
Untitled from the series A FLEET OF BUSES,(May,Lithograph |  printed in color,64,56,null,,Print,Prints & Illustrated Books,1974,N,77624
A FLEET OF BUSES,(May,Series of five lithographs |  printed in color,64,56.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,77625
Untitled from the series A FLEET OF BUSES,(May,Lithograph |  printed in black and color,63.7,56.1,null,,Print,Prints & Illustrated Books,1974,N,77626
Untitled from the series A FLEET OF BUSES,(May,Lithograph |  printed in color,64.2,56,null,,Print,Prints & Illustrated Books,1974,N,77627
Untitled from the series A FLEET OF BUSES,(May,Lithograph |  printed in color,61.2,56,null,,Print,Prints & Illustrated Books,1974,N,77628
Untitled from the series A FLEET OF BUSES,(May,Lithograph |  printed in black and color,64.2,56.4,null,,Print,Prints & Illustrated Books,1974,N,77629
LARGE BUS,(May,Lithograph |  printed in color,null,null,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77636
Untitled,(Jun,Lithograph |  printed in black,51,68.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77638
Untitled,(Jun,Lithograph |  printed in black,50.9,68.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77639
Untitled,(Jun,Lithograph |  printed in black,51,68.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77640
Untitled,(Jun,Lithograph |  printed in black,50.9,68.8,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,77641
