Artist,ArtistBio,ObjectID
Bart Van Der Leck,(Dutch | 1876–1958),3893
Gerrit Rietveld,(Dutch | 1888–1964),3894
Toshiyuki Kita,(Japanese | born 1942),3895
Joseph Burnett,(American | born 1923),3896
Emile Gallé,(French | 1846–1904),3897
Isamu Kenmochi,(Japanese | 1912–1971),3898
Johann Loetz,(Austrian),3900
Douglas Schwartz,(American | born 1944),3901
interware SARL,(France | est. 2000),3902
Anthony Ingolia,(American | born 1921),3903
Louis Comfort Tiffany,(American | 1848–1933),3904
Isamu Kenmochi,(Japanese | 1912–1971),3905
Hector Guimard,(French | 1867–1942),3906
Roberto Lucci | Paolo Orlandini,(Italian) (Italian),3907
Ron Sewell,(American | born 1937),3908
Jasper Morrison,(British | born 1959),3909
Gilbert A. Watrous,(American | born 1919),3910
Marko Turk,(Slovenian (former Yugoslavia) | 1920–1999),3912
Hector Guimard,(French | 1867–1942),3913
Alan Spigelman,(American | born 1939),3915
Serge Mouille,(French | 1922–1988),3916
Richard Hudson,(American),3917
Tapio Wirkkala,(Finnish | 1915–1985),3918
Marko Turk,(Slovenian (former Yugoslavia) | 1920–1999),3919
Hector Guimard,(French | 1867–1942),3920
Gunta Stölzl,(Swiss | born Germany. 1897–1983),3922
Jean Prouvé | Pierre Missey,(French | 1901–1984) (French),3923
Ray Komai,(American | born 1918),3924
Floris Meydam,(Dutch | born 1919),3925
Hector Guimard,(French | 1867–1942),3926
Enzo Mari,(Italian | born 1932),3927
Gunta Stölzl,(Swiss | born Germany. 1897–1983),3928
Richard Sapper,(German | born 1932),3929
Morris Zerner,(Austrian),3930
Gio Ponti,(Italian | 1891–1979),3931
Hector Guimard,(French | 1867–1942),3932
Enzo Mari,(Italian | born 1932),3933
Peter Svannäs,(Swedish),3934
Timo Sarpaneva,(Finnish | 1926–2006),3935
Morris Zerner,(Austrian),3936
Wilhelm Wagenfeld,(German | 1900–1990),3937
Nathan George Horwitt,(American | 1898–1990),3938
Roberto Sambonet,(Italian | 1924–1995),3939
Sony Corporation | company design,(Japanese | established 1946),3941
Ed E. Langbein,(American),3942
Wilhelm Wagenfeld,(German | 1900–1990),3943
Willy Kaufmann,(Swiss | born 1932),3944
Moik Schiele,(Swiss | 1938–1993),3946
Hans Tollin,(Swedish | born 1947),3947
Eva Zeisel,(American | born Hungary. 1906–2011),3948
Charles H. McCrea,(American),3949
Wilhelm Wagenfeld,(German | 1900–1990),3950
George Ladas,(American),3951
Takahama Kazuhide,(Japanese | born 1930),3952
Unknown Designer,(British),3953
Oswald Haerdtl,(Austrian | 1899–1959),3954
Owen F. Maclaren,(British | 1906–1978),3955
Unknown Designer,(Nationality unknown),3956
Butch Walker,(American | born 1941),3957
Umberto Nason,(Italian | 1889–1964),3958
Umberto Nason,(Italian | 1889–1964),3959
Umberto Nason,(Italian | 1889–1964),3960
Umberto Nason,(Italian | 1889–1964),3961
Umberto Nason,(Italian | 1889–1964),3962
Umberto Nason,(Italian | 1889–1964),3963
Umberto Nason,(Italian | 1889–1964),3964
Umberto Nason,(Italian | 1889–1964),3965
Umberto Nason,(Italian | 1889–1964),3966
Umberto Nason,(Italian | 1889–1964),3967
Umberto Nason,(Italian | 1889–1964),3968
Umberto Nason,(Italian | 1889–1964),3969
Umberto Nason,(Italian | 1889–1964),3970
Umberto Nason,(Italian | 1889–1964),3971
Umberto Nason,(Italian | 1889–1964),3972
Umberto Nason,(Italian | 1889–1964),3973
Umberto Nason,(Italian | 1889–1964),3974
Roberto Matta,(Chilean | 1911–2002),3975
Marco Zanuso,(Italian | 1916–2001),3976
Eugene Walters,(American | born 1942),3977
Libbey Glass Company Division | Owens-Illinois Co. | Toledo | OH | established 1818,,3978
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),3979
Libbey Glass Company Division | Owens-Illinois Co. | Toledo | OH | established 1818,,3980
Theodor Puschkarski,(Austrian | born 1946),3981
Mario Bellini,(Italian | born 1935),3982
Lamson & Goodnow | Shellberg Falls | MA,(American | established 1837),3983
Afra Scarpa | Tobia Scarpa,(Italian | born 1937) (Italian | born 1935),3984
Eileen Gray,(Anglo-Irish | 1879–1976),3985
C. Hugo Pott | Solingen | Germany,,3986
Gunta Stölzl,(Swiss | born Germany. 1897–1983),3987
Gunta Stölzl,(Swiss | born Germany. 1897–1983),3988
Gunta Stölzl,(Swiss | born Germany. 1897–1983),3989
Gunta Stölzl,(Swiss | born Germany. 1897–1983),3990
Gunta Stölzl,(Swiss | born Germany. 1897–1983),3991
Gunta Stölzl,(Swiss | born Germany. 1897–1983),3992
Gunta Stölzl,(Swiss | born Germany. 1897–1983),3993
Gunta Stölzl,(Swiss | born Germany. 1897–1983),3994
Gunta Stölzl,(Swiss | born Germany. 1897–1983),3995
Gunta Stölzl,(Swiss | born Germany. 1897–1983),3996
Gunta Stölzl,(Swiss | born Germany. 1897–1983),3997
Gunta Stölzl,(Swiss | born Germany. 1897–1983),3998
Gunta Stölzl,(Swiss | born Germany. 1897–1983),3999
Gunta Stölzl,(Swiss | born Germany. 1897–1983),4000
Gunta Stölzl,(Swiss | born Germany. 1897–1983),4001
Gunta Stölzl,(Swiss | born Germany. 1897–1983),4002
Gunta Stölzl,(Swiss | born Germany. 1897–1983),4003
Gunta Stölzl,(Swiss | born Germany. 1897–1983),4004
Gunta Stölzl,(Swiss | born Germany. 1897–1983),4005
Gunta Stölzl,(Swiss | born Germany. 1897–1983),4006
Gunta Stölzl,(Swiss | born Germany. 1897–1983),4007
Gunta Stölzl,(Swiss | born Germany. 1897–1983),4008
Gunta Stölzl,(Swiss | born Germany. 1897–1983),4009
Gunta Stölzl,(Swiss | born Germany. 1897–1983),4010
Gunta Stölzl,(Swiss | born Germany. 1897–1983),4011
Gunta Stölzl,(Swiss | born Germany. 1897–1983),4012
Gunta Stölzl,(Swiss | born Germany. 1897–1983),4013
Gunta Stölzl,(Swiss | born Germany. 1897–1983),4014
Charles Rennie Mackintosh,(British | 1868–1928),4015
Friedrich Herder A.G. | Solingen | Germany,,4016
Studio Opi,(Italian | established 1955),4017
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),4018
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),4019
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),4020
Unknown Designer,(Swiss),4021
Theodore Waddell | Dante Bandini,(American | born 1928) (Italian | born 1940),4022
Otto Wagner,(Austrian | 1841–1918),4023
Ekco Products Co. | Chicago | IL,(American | est. 1888),4024
Marco Zanuso,(Italian | 1916–2001),4025
Otto Wagner,(Austrian | 1841–1918),4026
Peter Sciascin,(American),4027
Marco Zanuso | Richard Sapper,(Italian | 1916–2001) (German | born 1932),4028
Vico Magistretti,(Italian | 1920–2006),4029
Irwin Gershen | Gershen-Newark,(American),4030
Marco Zanuso | Richard Sapper,(Italian | 1916–2001) (German | born 1932),4031
Alfred Karl Zlevor,(Austrian | born 1942),4032
W.R. Case & Sons Cutlery Co. | Bradford | PA,(American | est. 1889),4033
Marco Zanuso | Richard Sapper,(Italian | 1916–2001) (German | born 1932),4034
Marco Zanuso | Richard Sapper,(Italian | 1916–2001) (German | born 1932),4035
Leopoldo Menegatti,(Italian),4036
Arne Jacobsen,(Danish | 1902–1971),4037
Magnus Stephensen,(Danish | 1903–1984),4038
Giuseppe Cappelli,(Italian),4039
Van Day Truex,(American | 1904–1979),4040
Hans Wegner,(Danish | 1914–2007),4041
Luigi Caccia Dominioni,(Italian | born 1913),4042
Eric Rivkin | Robert J. Debrey | Kent Macintosh,(American | born 1951) (American | born 1934) (American),4043
Gerrit Rietveld,(Dutch | 1888–1964),4044
Luigi Caccia Dominioni,(Italian | born 1913),4045
Bruno Munari,(Italian | 1907–1998),4046
Gerrit Rietveld,(Dutch | 1888–1964),4048
Luigi Caccia Dominioni,(Italian | born 1913),4049
Bruno Munari,(Italian | 1907–1998),4050
Rudolf Moethe,(German),4052
Wolfgang von Wersin,(German | 1882–1976),4053
Wilhelm Wagenfeld | Carl Jakob Jucker,(German | 1900–1990) (Swiss | 1902–1997),4056
Hugo Leven,(German | 1874–1956),4057
Christian Dell,(German | 1893–1974),4059
Fratelli Brambilla | Milan,,4060
Marcello Nizzoli,(Italian | 1887–1969),4062
Peter Schlumbohm,(American | born Germany. 1896–1962),4063
Robin Chu | Jack Daly | Christopher Loew,(British | born 1951) (American | born 1957) (American | born 1963),4064
Gebrüder Thonet | company design,(Austrian | established 1853),4065
Peter Schlumbohm,(American | born Germany. 1896–1962),4066
CEI (Compagnie de L'Esthétique Industrielle) | Douglas Kelley | Roger Riche,(American | established 1952) (American | born 1928) (French | born 1930),4067
Frank O. Gehry,(American | born Canada 1929),4068
Fulvio Bianconi,(Italian | 1915–1996),4069
Fulvio Bianconi,(Italian | 1915–1996),4070
Fulvio Bianconi,(Italian | 1915–1996),4071
Peter Schlumbohm,(American | born Germany. 1896–1962),4072
Jim Gentes,(American | born 1957),4073
W. Archibald Welden,(American | 1900–1970),4075
Jim Gentes,(American | born 1957),4076
Louis Comfort Tiffany,(American | 1848–1933),4077
Dieter Rams,(German | born 1932),4078
André Giraud & Brousseau | Limoges | France,,4079
Dieter Rams,(German | born 1932),4081
Carl-Harry Stålhane,(Swedish | 1920–1990),4082
Dieter Rams,(German | born 1932),4084
Richard Süssmuth,(German | 1900–1974),4085
Dieter Rams,(German | born 1932),4086
Alvar Aalto,(Finnish | 1898–1976),4087
Lucie Rie | Hans Coper,(British | born Austria. 1902–1995) (British | born Germany. 1920–1981),4088
Dieter Rams,(German | born 1932),4089
Ward Bennett,(American | 1917–2003),4090
Ward Bennett,(American | 1917–2003),4091
Ward Bennett,(American | 1917–2003),4092
Ward Bennett,(American | 1917–2003),4093
Ward Bennett,(American | 1917–2003),4094
Ward Bennett,(American | 1917–2003),4095
Unknown Designer,(French),4096
Reinhold Weiss,(German | born 1934),4097
Marcel Breuer,(American | born Hungary. 1902–1981),4098
Anni Albers,(American | born Germany. 1899–1994),4099
Gerd Alfred Müller | Robert Oberheim,(German | born 1932) (German | born 1938),4100
Sydney Cash,(American | born 1941),4101
Paul Chaleff,(American | born 1947),4102
Walter Gropius,(German | 1883–1969),4103
Shigeyoshi Morioka,(Japanese | born 1941),4104
Andreas Moritz,(German | 1901–1983),4105
Edward Moulthrop,(American | born 1916),4106
Otto Natzler,(American | born Austria. 1908–2007),4107
Trude Petri-Raben,(American | born Germany. 1906–1998),4108
Alice von Pechmann,(American | born Germany 1906),4109
Otto Prutscher,(Austrian | 1880–1949),4110
Henri Tronquoy,(French),4111
Marco Zanuso | Richard Sapper,(Italian | 1916–2001) (German | born 1932),4112
Hans H. Rath,(Austrian | 1904–1968),4113
Henri Tronquoy,(French),4114
Dorothy Ruddick,(American | born 1925),4115
Darrell Landrum | Louis J. Zerbee,(American | born 1924) (American),4116
Hap Sakwa,(American | born 1950),4117
Richard Schultz,(American | born 1926),4118
Frans van Nieuwenborg | Martijn Wegman,(Dutch | born 1941) (Danish | born 1955),4119
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),4120
Shuichi Obata,(Japanese | born 1932),4121
George Nelson,(American | 1908–1986),4122
Josef Albers,(American | born Germany. 1888–1976),4123
Eugene Martinez,(American | born 1925),4124
Rodolfo Bonetto,(Italian | 1929–1991),4125
Sergio Asti,(Italian | born 1926),4127
Sergio Asti,(Italian | born 1926),4128
Sergio Asti,(Italian | born 1926),4129
Koch Creations | Lynbrook | NY,(American),4130
Enzo Mari,(Italian | born 1932),4131
Mort N. Marton | Beryl Marton,(American | born 1918) (American),4132
Dieter Rams,(German | born 1932),4133
Dieter Rams | Ulm Hochschule für Gestaltung,(German | born 1932) (German | established 1953),4134
Dieter Rams,(German | born 1932),4135
Dieter Rams,(German | born 1932),4136
Dolores Dembus Bittleman,(American | born 1931),4137
Gertrud Natzler | Otto Natzler,(American | born Austria. 1908–1971) (American | born Austria. 1908–2007),4138
Louis Comfort Tiffany,(American | 1848–1933),4139
Henry Altchek,(American | born 1943),4140
Marcel Breuer,(American | born Hungary. 1902–1981),4141
Marcel Breuer,(American | born Hungary. 1902–1981),4142
Paul Chaleff,(American | born 1947),4143
Paul Chaleff,(American | born 1947),4144
Paul Chaleff,(American | born 1947),4145
Chunghi Choo,(American | born Korea 1938),4146
Chunghi Choo,(American | born Korea 1938),4147
Hector Coronado,(Mexican | born 1938),4148
Karl Trabert,(German | died 1968),4149
Luigi Caccia Dominioni | Pier Giacomo Castiglioni,(Italian | born 1913) (Italian | 1913–1968),4150
Eliot Noyes Industrial Design | Gordon Bruce | Allen Hawthorne,(American) (American | born 1935),4151
Eileen Gray,(Anglo-Irish | 1879–1976),4152
Eileen Gray,(Anglo-Irish | 1879–1976),4153
Phillip W. Hoffman,(American | born 1936),4154
Valto Kokko,(Finnish | born 1933),4155
Adolph Loos | J. & J. Kohn | Vienna,(Austrian | 1870–1933),4156
Hans Luckhardt | Wassili Luckhardt,(German | 1890–1954) (German | 1899–1972),4157
Vico Magistretti,(Italian | 1920–2006),4158
Vico Magistretti,(Italian | 1920–2006),4159
Vico Magistretti,(Italian | 1920–2006),4160
Carlo Moretti,(Italian | born 1934),4161
Carlo Moretti,(Italian | born 1934),4162
Tetsoro Oya,(Japanese),4163
James Prestini,(American | born Italy. 1908–1993),4164
James Prestini,(American | born Italy. 1908–1993),4165
James Prestini,(American | born Italy. 1908–1993),4166
James Prestini,(American | born Italy. 1908–1993),4167
James Prestini,(American | born Italy. 1908–1993),4168
James Prestini,(American | born Italy. 1908–1993),4169
James Prestini,(American | born Italy. 1908–1993),4170
James Prestini,(American | born Italy. 1908–1993),4171
James Prestini,(American | born Italy. 1908–1993),4172
James Prestini,(American | born Italy. 1908–1993),4173
James Prestini,(American | born Italy. 1908–1993),4174
James Prestini,(American | born Italy. 1908–1993),4175
Folke Arstrom,(Swedish | 1907–1997),4176
James Prestini,(American | born Italy. 1908–1993),4177
Hermann Gretsch,(German | 1895–1950),4178
James Prestini,(American | born Italy. 1908–1993),4179
Kitaoji Rosanjin,(Japanese | 1883–1959),4180
James Prestini,(American | born Italy. 1908–1993),4181
Kitaoji Rosanjin,(Japanese | 1883–1959),4182
James Prestini,(American | born Italy. 1908–1993),4183
Kitaoji Rosanjin,(Japanese | 1883–1959),4184
Lucie Rie,(British | born Austria. 1902–1995),4185
Kitaoji Rosanjin,(Japanese | 1883–1959),4186
Lucie Rie,(British | born Austria. 1902–1995),4187
Kitaoji Rosanjin,(Japanese | 1883–1959),4188
Carlo Scarpa,(Italian | 1906–1978),4189
Charles W. Carlson,(American),4190
Gebrüder Thonet | company design,(Austrian | established 1853),4191
Sasa Janez Machtig,(Yugoslav | born 1941),4192
Richard Taninbaum,(American | born 1952),4193
Unknown Designer,(Nationality unknown),4194
Earl S. Tupper,(American | 1907–1983),4195
Michael Thonet,(Austrian | 1796–1871),4196
Earl S. Tupper,(American | 1907–1983),4198
Gebrüder Thonet | company design,(Austrian | established 1853),4199
Unknown Designer,(Nationality unknown),4200
Erik Hjorth,(Danish | 1906–1982),4201
Kaj Franck,(Finnish | 1911–1989),4202
Unknown Designer,(Nationality unknown),4203
Unknown Designer,(Nationality unknown),4204
Unknown Designer,(Nationality unknown),4205
Unknown Designer,(Nationality unknown),4206
Greta Magnusson Grossman,(American | born Sweden. 1906–1999),4207
Unknown Designer,(Nationality unknown),4209
Gits Molding Corp.,(American),4210
Ekco Products Co. | Chicago | IL,(American | est. 1888),4211
Unknown Designer,(Nationality unknown),4212
Unknown Designer,(Nationality unknown),4213
Hemco Plastics Div. of Bryant Electrical Co. | Bridgeport | CT,,4214
Hemco Plastics Div. of Bryant Electrical Co. | Bridgeport | CT,,4215
Hemco Plastics Div. of Bryant Electrical Co. | Bridgeport | CT,,4216
Cliff Chi,(American | born 1964),4217
Kaj Franck,(Finnish | 1911–1989),4218
Don Wallance,(American | 1909–1990),4219
Kaj Franck,(Finnish | 1911–1989),4220
René Herbst,(French | 1891–1982),4221
Saara Hopea,(Finnish | 1925–1984),4222
Charles B. Kaufmann,(American | 1890–1957),4223
Enzo Mari,(Italian | born 1932),4224
Enzo Mari,(Italian | born 1932),4225
Roberto Sambonet,(Italian | 1924–1995),4226
Timo Sarpaneva,(Finnish | 1926–2006),4227
Timo Sarpaneva,(Finnish | 1926–2006),4228
Timo Sarpaneva,(Finnish | 1926–2006),4229
Nikolai Suetin,(Russian | 1897–1954),4230
Carl Auböck,(Austrian | 1924–1993),4231
Carl Auböck,(Austrian | 1924–1993),4232
Carl Auböck,(Austrian | 1924–1993),4233
Carl Auböck,(Austrian | 1924–1993),4234
Carl Auböck,(Austrian | 1924–1993),4235
Jan Bontjes van Beek,(German | 1899–1969),4236
Monsieur Thiebault,(French),4237
W. Archibald Welden,(American | 1900–1970),4238
Flemming Bo Hansen,(Danish | born 1955),4239
Josef Hartwig,(German | 1880–1955),4240
W. Archibald Welden,(American | 1900–1970),4241
IBM Corporation,(American | founded 1911),4242
IBM Corporation,(American | founded 1911),4243
IBM Corporation,(American | founded 1911),4244
Baum-Mercier | Switzerland,,4245
Griswold Manufacturing Co. | Erie | PA,(American | established 1884),4246
Sam Lucente,(American | born 1958),4247
Gisela Clemens,(German),4248
Rex A. Stevens,(American),4249
Sam Lucente,(American | born 1958),4250
Sargent & Co.,,4251
Lurelle Guild,(American | 1898–1986),4252
Sam Lucente,(American | born 1958),4253
Sherman L. Kelly,(American | 1869–1952),4254
Sam Lucente,(American | born 1958),4255
,,4256
Sam Lucente,(American | born 1958),4257
Cocco | Italy,,4258
Sam Lucente,(American | born 1958),4259
Unknown Designer,(American),4260
Sam Lucente,(American | born 1958),4261
,,4262
Antti Nurmesniemi,(Finnish | 1927–2003),4263
Unknown Designer,(Nationality unknown),4264
Antti Nurmesniemi,(Finnish | 1927–2003),4265
Denominator Company | Inc. | New York | NY,(American | founded 1914),4266
