Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
Thompson Street,1945,Etching |  engraving |  and monotype |  with selective wiping,37.8,19.9,null,Gift of the artist,Print,Prints & Illustrated Books,1990,Y,62385
The Horse and The Collie (Le Cheval et le colley),1898,Lithograph,null,null,null,Gift of Jeanne C. Thayer,Print,Prints & Illustrated Books,1991,Y,62386
Storm at Saint Honoré |  state VII,1993,Engraving and drypoint,53,83.2,null,Gift of the artist,Print,Prints & Illustrated Books,1994,N,62387
Feet First (Les Pieds devant),189,Lithograph,27,17.5,null,The Ralph E. Shikes Fund,Print,Prints & Illustrated Books,1997,Y,62388
Day Seascape |  English Channel |  Weston Cliff (for Parkett no. 46),1990,Multiple of gelatin silver print |  housed in wooden box with felt covering and silver plated knob,5.2,4,null,Riva Castleman Endowment Fund |  Lily Auchincloss Fund |  and Gift of Parkett,Multiple,Prints & Illustrated Books,1998,Y,62389
Night Seascape |  Ionian Sea |  Santa Cesarea (for Parkett no. 46),1990,Multiple of gelatin silver print |  housed in wooden box with felt covering and silver-plated knob,5.2,4,null,Riva Castleman Endowment Fund |  Lily Auchincloss Fund |  and Gift of Parkett,Print,Prints & Illustrated Books,1998,Y,62390
The Bad Mother,1998,Lithograph,29.1,22.3,null,Gift of the artist,Print,Prints & Illustrated Books,2000,Y,62391
Women's Band (Damenkapelle),1908,Etching and tonal etching,28.1,30.7,null,Purchase,Print,Prints & Illustrated Books,1949,Y,62392
Seated Old Woman (Sitzende Alte),189,Etching and aquatint,18.8,14.6,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1954,Y,62393
The Swans,1892,Woodcut,13.5,17.7,null,Gift of Ludwig Charell,Print,Prints & Illustrated Books,1955,Y,62394
CHRIST,194,Stencil |  printed in color,65.3,40.8,null,Gift of Blanchette Hooker Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,N,62395
Bust of a Girl |  in Profile to the Left,1932,Etching,26.8,17,null,Gift of Mrs. Alfred Wolkenberg,Print,Prints & Illustrated Books,1963,Y,62396
ATV. (The A inverted |  the V underlined),1963,Etching and aquatint,58.7,44.5,null,Gift of John S. Newberry,Print,Prints & Illustrated Books,1964,N,62397
Pr6nt A,1969,Screenprint,51.5,77,null,Given anonymously,Print,Prints & Illustrated Books,1970,Y,62398
Here is the Center (Aqui é o centro),1973,Aquatint with embossing,42,50.5,null,Latin American Fund,Print,Prints & Illustrated Books,1975,Y,62399
Gold Leaf |  Red & Black,1981,Etching and aquatint with gold leaf and varnish additions,66.3,60.6,null,John B. Turner Fund,Print,Prints & Illustrated Books,1982,Y,62400
Wolf II,1984,Drypoint |  sugar lift aquatint and aquatint,60.5,91.1,null,Walter Bareiss Fund,Print,Prints & Illustrated Books,1987,N,62401
Untitled,1989,Screenprint,41.8,55.3,null,Purchase,Print,Prints & Illustrated Books,1989,Y,62402
Overseas Letter,1943,Lithograph,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1990,N,62403
Easy to Do (Facile à Faire),1989,Photolithograph,60.8,12.3,null,Purchase,Print,Prints & Illustrated Books,1991,Y,62404
Storm at Saint Honoré |  state VIII |  variant,1993,Engraving and drypoint,53,83.2,null,Gift of the artist,Print,Prints & Illustrated Books,1994,Y,62405
12:00,1996,Lithograph and screenprint,121.1,81,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1997,Y,62406
12:00 |  3:00 |  6:00 |  and 9:00,1996,Series of 4 lithograph and screenprints,null,null,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1997,Y,62407
3:00,1996,Lithograph and screenprint,121.2,80.5,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1997,Y,62408
6:00,1996,Lithograph and screenprint,121.1,80.5,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1997,Y,62409
9:00,1996,Lithograph and screenprint,121.2,80.9,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1997,Y,62410
Lineament (for Parkett no. 26),1990,Monotype,49.5,40,null,Riva Castleman Endowment Fund |  Lily Auchincloss Fund |  and Gift of Parkett,Print,Prints & Illustrated Books,1998,Y,62411
Crochet I-V,1997,Series of 5 Mixografias,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,2000,Y,62412
Recha,1921,Lithograph,54.4,43.1,null,Purchase,Print,Prints & Illustrated Books,1945,Y,62413
Portrait of Marie-Luise Binswanger (Portrait Frau Marie-Luise Binswanger),1917,Woodcut,null,null,null,Purchase,Print,Prints & Illustrated Books,1949,Y,62415
Blind Woman in the Woods (Blinde Frau im Walde),189,Etching and aquatint,16,14,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1954,Y,62416
The Suicide (second state),1894,Woodcut,22.5,18,null,Gift of Ludwig Charell,Print,Prints & Illustrated Books,1955,Y,62417
Self-Portrait (Selbstbildnis) from the exhibition catalogue Max Slevogt. Gemälde |  Aquarelle |  Pastelle |  Zeichnungen zu seinem 60. Geburtstage (Max Slevogt. Paintings |  Watercolors |  Pastels |  Drawings on the Occasion of his 60th Birthday),1928,Lithograph,25.3,17.4,null,Curt Valentin Bequest,Print,Prints & Illustrated Books,1956,Y,62418
TV ANTENNAE,1953,Serigraph |  printed in black,63.8,98.4,null,James Thrall Soby Fund,Print,Prints & Illustrated Books,1963,N,62419
Mounds and Trenches from the portfolio Earth Projects,1969,Lithograph,null,null,null,John B. Turner Fund,Print,Prints & Illustrated Books,1970,N,62420
Earth Projects,1969,Portfolio of ten lithographs,error,error,error,John B. Turner Fund,Print,Prints & Illustrated Books,1970,Y,62421
Wall and Ditch from Earth Projects,1969,,null,null,null,John B. Turner Fund,Print,Prints & Illustrated Books,1970,N,62422
Dust from Earth Projects,1969,Lithograph |  printed in color,null,null,null,John B. Turner Fund,Print,Prints & Illustrated Books,1970,N,62423
Burning Petroleum from Earth Projects,1969,,null,null,null,John B. Turner Fund,Print,Prints & Illustrated Books,1970,N,62424
Piles and Pits from Earth Projects,1969,,null,null,null,John B. Turner Fund,Print,Prints & Illustrated Books,1970,N,62425
Temperatures from Earth Projects,1969,,null,null,null,John B. Turner Fund,Print,Prints & Illustrated Books,1970,N,62426
Steam from Earth Projects,1969,,null,null,null,John B. Turner Fund,Print,Prints & Illustrated Books,1970,N,62427
Vibrations from Earth Projects,1969,,null,null,null,John B. Turner Fund,Print,Prints & Illustrated Books,1970,N,62428
Waterfall from Earth Projects,1969,,null,null,null,John B. Turner Fund,Print,Prints & Illustrated Books,1970,N,62429
Hedges and Gravel from Earth Projects,1969,,null,null,null,John B. Turner Fund,Print,Prints & Illustrated Books,1970,N,62430
Still Life #3,1975,Etching and aquatint,75.4,89.7,null,Latin American Fund,Print,Prints & Illustrated Books,1975,Y,62431
Large Gray Curve,1974,Screenprint with embossing,32,182.8,null,Gift of PaineWebber Inc.,Print,Prints & Illustrated Books,1982,Y,62432
Second Sails 4 from Second Sails (To James Abbott McNeill Whistler),1978,One from a portfolio of eight drypoints,10.2,15.1,null,Gift of Crown Point Press in celebration of its 25th anniversary,Print,Prints & Illustrated Books,1987,Y,62433
Second Sails (To James Abbott McNeill Whistler),1978,Portfolio of eight drypoints,null,null,null,Gift of Crown Point Press in celebration of its 25th anniversary,Print,Prints & Illustrated Books,1987,N,62434
Second Sails 5 from Second Sails (To James Abbott McNeill Whistler),1978,One from a portfolio of eight drypoints,10.2,15.1,null,Gift of Crown Point Press in celebration of its 25th anniversary,Print,Prints & Illustrated Books,1987,Y,62435
Second Sails 6 from Second Sails (To James Abbott McNeill Whistler),1978,One from a portfolio of eight drypoints,10.3,15,null,Gift of Crown Point Press in celebration of its 25th anniversary,Print,Prints & Illustrated Books,1987,Y,62436
Second Sails 7 from Second Sails (To James Abbott McNeill Whistler),1978,One from a portfolio of eight drypoints,10.2,15.1,null,Gift of Crown Point Press in celebration of its 25th anniversary,Print,Prints & Illustrated Books,1987,Y,62437
Second Sails 8 from Second Sails (To James Abbott McNeill Whistler),1978,One from a portfolio of eight drypoints,10.2,15.2,null,Gift of Crown Point Press in celebration of its 25th anniversary,Print,Prints & Illustrated Books,1987,Y,62438
Second Sails 9 from Second Sails (To James Abbott McNeill Whistler),1978,One from a portfolio of eight drypoints,10.2,15.1,null,Gift of Crown Point Press in celebration of its 25th anniversary,Print,Prints & Illustrated Books,1987,Y,62439
Second Sails 10 from Second Sails (To James Abbott McNeill Whistler),1978,One from a portfolio of eight drypoints,10,15.1,null,Gift of Crown Point Press in celebration of its 25th anniversary,Print,Prints & Illustrated Books,1987,Y,62440
Second Sails 11 from Second Sails (To James Abbott McNeill Whistler),1978,One from a portfolio of eight drypoints,10.3,15,null,Gift of Crown Point Press in celebration of its 25th anniversary,Print,Prints & Illustrated Books,1987,Y,62441
Plight,1985,Etching and aquatint,27.5,22.8,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1989,Y,62442
Greetings: Laughing Monster,1946,Etching |  engraving and drypoint,7.5,12.3,null,Gift of the artist,Print,Prints & Illustrated Books,1990,Y,62443
Greetings: Laughing Monster,1946,Etching and engraving |  with hand additions,7.5,12.3,null,Gift of the artist,Print,Prints & Illustrated Books,1990,Y,62444
Greetings: Laughing Monster,1946,Etching |  engraving and drypoint |  with hand additions,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1990,Y,62445
Greetings: Laughing Monster,1946,Etching |  engraving |  and drypoint |  with hand additions,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1990,Y,62446
Champfleurette |  The White Cat,1993,Aquatint,25.2,42.5,null,Gift of the artist,Print,Prints & Illustrated Books,1994,Y,62447
Untitled (for Parkett no. 44),1995,Multiple of eyeglasses with engraved lenses |  housed in eyeglass case,null,null,null,Riva Castleman Endowment Fund |  Lily Auchincloss Fund |  and Gift of Parkett,Multiple,Prints & Illustrated Books,1998,Y,62449
Henriette,1998,Lithograph and digital print |  with collage of paper |  metal |  and string,104.4,71.9,null,Gift of the artist,Print,Prints & Illustrated Books,2000,Y,62450
A Guardian Angel Serves a Small Breakfast (Ein Genius serviert ein kleines Frühstück) for the yearbook Die Freude: Blätter einer neuen Gesinnung (Joy: Papers for a New Consciousness),1920,Lithograph,20.1,14.4,null,Purchase,Print,Prints & Illustrated Books,1949,Y,62452
Point Reyes,1952,Etching and aquatint,33.5,44.6,null,Given anonymously,Print,Prints & Illustrated Books,1954,Y,62453
The Guitar,1897,Woodcut,22.5,17.9,null,Gift of Ludwig Charell,Print,Prints & Illustrated Books,1955,Y,62454
STILL LIFE,1957,Etching and aquatint,null,null,null,Gift of Mr. and Mrs. E. Powis Jones,Print,Prints & Illustrated Books,1960,N,62455
La Cáncora,1963,Wood engraving,6.5,8,null,Felipe Cossio del Pomar Fund,Print,Prints & Illustrated Books,1964,Y,62456
Blue Background and White Rays (Fondo Azul y Rayas Blancas),1969,Lithograph,48.5,66.4,null,Inter-American Fund,Print,Prints & Illustrated Books,1970,Y,62457
Untitled,1918,Woodcut,9.7,6.2,null,Transferred from the Museum Library,Print,Prints & Illustrated Books,1975,Y,62458
Cupids and Fans,1981,Lithograph,57.1,232.4,null,Gift of Ellen V. Langner and John B. Turner Fund,Print,Prints & Illustrated Books,1982,N,62459
Pendulum Spit Bite,1977,Aquatint,91.4,114.3,null,Gift of Crown Point Press in celebration of its 25th anniversary,Print,Prints & Illustrated Books,1987,N,62460
Dance with Death,1984,Lithograph,99.5,68.2,null,John B. Turner Fund,Print,Prints & Illustrated Books,1989,Y,62461
Sacs Ouvert (Open Sacks) |  state I,1946,Engraving,17.6,12.6,null,Gift of the artist,Print,Prints & Illustrated Books,1990,N,62462
Sacs Ouvert (Open Sacks),1946,Engraving,17.4,12.1,null,Gift of the artist,Print,Prints & Illustrated Books,1990,Y,62463
Champfleurette |  The White Cat,1993,Aquatint,25.2,42.5,null,Gift of the artist,Print,Prints & Illustrated Books,1994,Y,62464
Studio Visit (for Parkett no. 33),1992,Photogravure in embossed matte |  mounted on wood,37.9,33,null,Riva Castleman Endowment Fund |  Lily Auchincloss Fund |  and Gift of Parkett,Print,Prints & Illustrated Books,1998,Y,62466
Jitterbug,1998,Lithograph,44.5,57.8,null,Gift of the artist,Print,Prints & Illustrated Books,2000,Y,62467
Height! (Höhe!),1928,Etching,23,23,null,Purchase,Print,Prints & Illustrated Books,1949,Y,62469
Flutist,1953,Woodcut,18.9,51.7,null,Gift of the Junior Council,Print,Prints & Illustrated Books,1954,Y,62470
Cairo Street (plate V) from The World's Fair (L'Exposition Universelle),1901,Woodcut,16.5,12.1,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1955,Y,62471
Two Figures,1955,Lithograph,49.3,38.2,null,Gift of Carl Magnus Berger,Print,Prints & Illustrated Books,1956,Y,62472
Hand,1963,Lithograph,null,null,null,Gift of the Celeste and Armand Bartos Foundation,Print,Prints & Illustrated Books,1964,Y,62473
Red (Rojo),1969,Lithograph,37.9,59,null,Inter-American Fund,Print,Prints & Illustrated Books,1970,Y,62474
Untitled,1919,Woodcut,11.9,6.7,null,Transferred from the Museum Library,Print,Prints & Illustrated Books,1975,Y,62475
Hara,1964,Woodcut,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1982,N,62476
Porcupine,1982,Etching and aquatint on three sheets,null,null,null,Gift of Crown Point Press in celebration of its 25th anniversary,Print,Prints & Illustrated Books,1987,Y,62477
Untitled,1988,Carborundum,75.3,106,null,Gift of Robert and Jane Meyerhoff,Print,Prints & Illustrated Books,1989,Y,62478
Laurel Easton,1944,Etching |  aquatint |  and drypoint,20,30.4,null,Gift of the artist,Print,Prints & Illustrated Books,1990,Y,62479
Cherokee,1991,Aquatint |  drypoint and etching,71.5,103.4,null,Gift of Marian Goodman Gallery,Print,Prints & Illustrated Books,1992,Y,62480
Champfleurette |  The White Cat,1993,Drypoint |  with hand additions,25.2,42.8,null,Gift of the artist,Print,Prints & Illustrated Books,1994,Y,62481
Untitled,1987,Screenprint,null,null,null,Gift of Joern Lohmann,Print,Prints & Illustrated Books,1997,Y,62482
Squat |  Juke |  Carn |  Alta (for Parkett no. 25),1990,Four aquatints bound into journals and one trade journal,18.8,14.7,null,Riva Castleman Endowment Fund |  Lily Auchincloss Fund |  and Gift of Parkett,Print,Prints & Illustrated Books,1998,Y,62483
Le Père et les 3 Fils,1999,Lithograph and embossing |  with hand additions,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,2000,Y,62484
Plate XXXIV from the Barcelona Series,1944,Transfer lithograph,64.2,48.8,null,Purchase,Print,Prints & Illustrated Books,1945,Y,62485
The One in Love (Der Verliebte) for the Masters' Portfolio of the Staatliches Bauhaus (Meistermappe des Staatlichen Bauhauses),1923,Lithograph,26.3,19,null,Purchase,Print,Prints & Illustrated Books,1949,Y,62486
Dalmatian Theme,1953,Lithograph,24.5,32,null,Gift of Allen Porter,Print,Prints & Illustrated Books,1954,Y,62487
Fireworks (plate VI) from The World's Fair (L'Exposition Universelle),1901,Woodcut,null,null,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1955,Y,62488
Tristan Bernard,1898,Drypoint,null,null,null,Curt Valentin Bequest,Print,Prints & Illustrated Books,1956,Y,62489
(Untitled),196,Etching |  printed in black,67.5,33.7,null,Felix and Helen Juda Foundation Fund,Print,Prints & Illustrated Books,1964,N,62490
20 Lansdowne Crescent #1,1969,Etching and roulette,27.7,35.3,null,Inter-American Fund,Print,Prints & Illustrated Books,1970,Y,62491
Self Portrait,1975,Xerox,34.9,21.6,null,John R. Jakobson Foundation Fund,Print,Prints & Illustrated Books,1975,Y,62492
Graceland Mansions,1979,Drypoint,null,null,null,,Print,Prints & Illustrated Books,1979,N,62493
Graceland Mansion,1979,Drypoint (a) |  etching and aquatint (b) |  serigraph (c) |  woodcut (d) and lithograph (e),null,null,null,Acquired with matching funds from James R. Epstein and the National Endowment for the Arts,Print,Prints & Illustrated Books,1979,Y,62494
GRACELAND MANSION,1979,J. Green coldpress paper,null,null,null,,Print,Prints & Illustrated Books,1979,N,62495
GRACELAND MANSION,1979,J. Green coldpress paper,null,null,null,,Print,Prints & Illustrated Books,1979,N,62496
GRACELAND MANSION,1979,,null,null,null,,Print,Prints & Illustrated Books,1979,N,62497
GRACELAND MANSION,1979,Rives BFK paper,null,null,null,,Print,Prints & Illustrated Books,1979,N,62498
Between the Clock and the Bed,1989,Lithograph,50.5,86.8,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1989,Y,62501
Vase of Tears,1945,Etching |  drypoint |  and engraving |  with selective wiping,13.9,8.8,null,Gift of the artist,Print,Prints & Illustrated Books,1990,Y,62502
Vase of Tears,1945,Etching |  drypoint |  engraving |  and monotype,13.9,8.8,null,Gift of the artist,Print,Prints & Illustrated Books,1990,Y,62503
Untitled |  plate 5 of 14 |  from the portfolio |  Autobiographical Series,1993,Drypoint,10.7,13.8,null,Gift of the artist,Print,Prints & Illustrated Books,1994,Y,62505
Banco from the series Ground Rules,1996,Photogravure,102.5,70,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1997,Y,62506
15 Original Etchings Serigraphs,1946,Portfolio of 10 screenprints and 5 etchings |  with an additional screenprint variant,null,null,null,Gift of the Judith Rothschild Foundation,Print,Prints & Illustrated Books,1998,Y,62507
